TransactionNo,Items,DateTime
6517,Coffee,2017-02-13 13:22:48
6517,Tea,2017-02-13 13:22:48
6517,Sandwich,2017-02-13 13:22:48
6517,Sandwich,2017-02-13 13:22:48
6518,Soup,2017-02-13 13:33:32
6518,Tea,2017-02-13 13:33:32
6518,Tea,2017-02-13 13:33:32
6519,Coke,2017-02-13 13:44:36
6519,Juice,2017-02-13 13:44:36
6519,Coffee,2017-02-13 13:44:36
6519,Chicken Stew,2017-02-13 13:44:36
6519,Sandwich,2017-02-13 13:44:36
6519,Sandwich,2017-02-13 13:44:36
6519,Sandwich,2017-02-13 13:44:36
6519,Cookies,2017-02-13 13:44:36
6519,Cookies,2017-02-13 13:44:36
6520,Cake,2017-02-13 14:03:22
6521,Truffles,2017-02-13 14:12:02
6521,Bread,2017-02-13 14:12:02
6521,Sandwich,2017-02-13 14:12:02
6521,Soup,2017-02-13 14:12:02
6522,Cake,2017-02-13 14:13:04
6522,Coffee,2017-02-13 14:13:04
6522,Cookies,2017-02-13 14:13:04
6522,Coke,2017-02-13 14:13:04
6523,Truffles,2017-02-13 14:16:21
6523,Salad,2017-02-13 14:16:21
6523,Chicken Stew,2017-02-13 14:16:21
6523,Medialuna,2017-02-13 14:16:21
6523,Brownie,2017-02-13 14:16:21
6524,Coffee,2017-02-13 14:21:59
6524,Coffee,2017-02-13 14:21:59
6524,Alfajores,2017-02-13 14:21:59
6524,Cookies,2017-02-13 14:21:59
6525,Coffee,2017-02-13 14:44:25
6525,Bread,2017-02-13 14:44:25
6525,Soup,2017-02-13 14:44:25
6525,Sandwich,2017-02-13 14:44:25
6526,Bread,2017-02-13 14:57:38
6526,Alfajores,2017-02-13 14:57:38
6527,Bread,2017-02-13 14:58:52
6528,Tea,2017-02-13 15:00:43
6528,Sandwich,2017-02-13 15:00:43
6529,Alfajores,2017-02-13 15:09:04
6529,Bread,2017-02-13 15:09:04
6529,Coffee,2017-02-13 15:09:04
6530,Sandwich,2017-02-13 15:22:03
6530,Sandwich,2017-02-13 15:22:03
6530,Truffles,2017-02-13 15:22:03
6530,Tea,2017-02-13 15:22:03
6531,Cake,2017-02-13 15:23:27
6532,Farm House,2017-02-13 15:25:43
6532,Coffee,2017-02-13 15:25:43
6533,Tea,2017-02-13 15:53:39
6533,Coffee,2017-02-13 15:53:39
6533,Soup,2017-02-13 15:53:39
6533,Cake,2017-02-13 15:53:39
6534,Bread,2017-02-13 15:54:53
6534,Coffee,2017-02-13 15:54:53
6535,Chicken Stew,2017-02-13 15:56:39
6535,Coffee,2017-02-13 15:56:39
6536,Coffee,2017-02-13 16:01:54
6536,Coffee,2017-02-13 16:01:54
6537,Bread,2017-02-13 16:23:17
6537,Coffee,2017-02-13 16:23:17
6538,Tea,2017-02-13 16:29:05
6538,Toast,2017-02-13 16:29:05
6539,Coffee,2017-02-13 17:07:59
6539,Coffee,2017-02-13 17:07:59
6540,Tea,2017-02-13 17:51:35
6540,Hot chocolate,2017-02-13 17:51:35
6540,Cake,2017-02-13 17:51:35
6540,Eggs,2017-02-13 17:51:35
6540,Fudge,2017-02-13 17:51:35
6540,Bread,2017-02-13 17:51:35
6541,Bread,2017-02-13 17:55:24
6542,Coffee,2017-02-14 08:16:23
6542,Bread,2017-02-14 08:16:23
6542,Cake,2017-02-14 08:16:23
6543,Alfajores,2017-02-14 08:31:38
6543,Coffee,2017-02-14 08:31:38
6544,Bread,2017-02-14 08:55:20
6544,Bread,2017-02-14 08:55:20
6545,Afternoon with the baker,2017-02-14 08:56:50
6546,Medialuna,2017-02-14 09:33:15
6546,Alfajores,2017-02-14 09:33:15
6547,Coffee,2017-02-14 09:54:03
6547,Coffee,2017-02-14 09:54:03
6548,Coffee,2017-02-14 10:03:42
6548,Bread,2017-02-14 10:03:42
6548,Mineral water,2017-02-14 10:03:42
6548,Toast,2017-02-14 10:03:42
6549,Bread,2017-02-14 10:48:23
6549,Pastry,2017-02-14 10:48:23
6550,Tea,2017-02-14 11:02:57
6551,Coffee,2017-02-14 11:09:59
6551,Tea,2017-02-14 11:09:59
6551,Cake,2017-02-14 11:09:59
6552,Coffee,2017-02-14 11:32:02
6552,Coffee,2017-02-14 11:32:02
6552,Cake,2017-02-14 11:32:02
6552,Toast,2017-02-14 11:32:02
6553,Coffee,2017-02-14 11:38:52
6553,Pastry,2017-02-14 11:38:52
6553,Alfajores,2017-02-14 11:38:52
6553,Farm House,2017-02-14 11:38:52
6554,Hot chocolate,2017-02-14 11:40:15
6554,Cake,2017-02-14 11:40:15
6555,Hot chocolate,2017-02-14 11:40:47
6555,Cake,2017-02-14 11:40:47
6556,Bread,2017-02-14 12:15:53
6557,Coffee,2017-02-14 12:16:43
6557,Coffee,2017-02-14 12:16:43
6557,Tea,2017-02-14 12:16:43
6557,Cake,2017-02-14 12:16:43
6557,Alfajores,2017-02-14 12:16:43
6558,Cookies,2017-02-14 12:18:43
6558,Scone,2017-02-14 12:18:43
6558,Coffee,2017-02-14 12:18:43
6558,Hot chocolate,2017-02-14 12:18:43
6559,Coffee,2017-02-14 12:33:55
6559,Coffee,2017-02-14 12:33:55
6559,Hot chocolate,2017-02-14 12:33:55
6559,Coffee,2017-02-14 12:33:55
6559,Cake,2017-02-14 12:33:55
6559,Medialuna,2017-02-14 12:33:55
6560,Coffee,2017-02-14 12:36:44
6560,Coffee,2017-02-14 12:36:44
6560,Coffee,2017-02-14 12:36:44
6560,Coffee,2017-02-14 12:36:44
6560,Medialuna,2017-02-14 12:36:44
6560,Cookies,2017-02-14 12:36:44
6561,Coffee,2017-02-14 12:40:43
6561,Cake,2017-02-14 12:40:43
6562,Bread,2017-02-14 12:59:56
6562,Bread,2017-02-14 12:59:56
6563,Sandwich,2017-02-14 13:08:40
6563,Coffee,2017-02-14 13:08:40
6565,Bread,2017-02-14 13:11:49
6566,Coffee,2017-02-14 13:17:28
6566,Cake,2017-02-14 13:17:28
6567,Coffee,2017-02-14 13:18:15
6567,Coke,2017-02-14 13:18:15
6567,Pastry,2017-02-14 13:18:15
6568,Salad,2017-02-14 13:33:19
6569,Bread,2017-02-14 13:49:40
6570,Bread,2017-02-14 14:06:22
6570,Cake,2017-02-14 14:06:22
6571,Farm House,2017-02-14 14:10:44
6571,Cake,2017-02-14 14:10:44
6572,Coke,2017-02-14 14:27:47
6573,Bread,2017-02-14 14:34:33
6574,Cookies,2017-02-14 14:37:31
6574,Cookies,2017-02-14 14:37:31
6574,Spanish Brunch,2017-02-14 14:37:31
6574,Toast,2017-02-14 14:37:31
6574,Coffee,2017-02-14 14:37:31
6574,Bread,2017-02-14 14:37:31
6575,Tea,2017-02-14 14:44:59
6575,Tea,2017-02-14 14:44:59
6576,Coffee,2017-02-14 14:47:20
6577,Hot chocolate,2017-02-14 15:09:09
6577,Hot chocolate,2017-02-14 15:09:09
6577,Hot chocolate,2017-02-14 15:09:09
6577,Smoothies,2017-02-14 15:09:09
6577,Cookies,2017-02-14 15:09:09
6577,Cookies,2017-02-14 15:09:09
6578,Coffee,2017-02-14 15:11:16
6578,Juice,2017-02-14 15:11:16
6578,Bread,2017-02-14 15:11:16
6578,Bread,2017-02-14 15:11:16
6578,Afternoon with the baker,2017-02-14 15:11:16
6579,Coffee,2017-02-14 15:12:51
6580,Alfajores,2017-02-14 15:21:41
6580,Bread,2017-02-14 15:21:41
6581,Soup,2017-02-14 15:39:06
6581,Tea,2017-02-14 15:39:06
6582,Tea,2017-02-14 15:55:47
6582,Alfajores,2017-02-14 15:55:47
6583,Bread,2017-02-14 16:16:36
6583,Vegan mincepie,2017-02-14 16:16:36
6584,Baguette,2017-02-14 16:29:36
6584,Alfajores,2017-02-14 16:29:36
6585,Baguette,2017-02-14 16:31:34
6586,Bread,2017-02-14 16:42:03
6587,Coffee,2017-02-14 16:50:20
6587,Coffee,2017-02-14 16:50:20
6588,Valentine's card,2017-02-14 23:29:03
6589,Valentine's card,2017-02-14 23:38:41
6592,Coffee,2017-02-15 07:58:43
6592,Coffee,2017-02-15 07:58:43
6593,Toast,2017-02-15 07:59:55
6594,Bread,2017-02-15 08:37:00
6595,Coffee,2017-02-15 09:54:39
6595,Coffee,2017-02-15 09:54:39
6596,Pastry,2017-02-15 09:56:04
6597,Bread,2017-02-15 10:24:04
6598,Pastry,2017-02-15 10:34:09
6598,Coffee,2017-02-15 10:34:09
6598,Coffee,2017-02-15 10:34:09
6599,Baguette,2017-02-15 10:50:52
6600,Coffee,2017-02-15 11:12:50
6601,Tea,2017-02-15 11:16:49
6601,Tea,2017-02-15 11:16:49
6601,The Nomad,2017-02-15 11:16:49
6601,Pastry,2017-02-15 11:16:49
6602,Bread,2017-02-15 11:22:31
6603,Coffee,2017-02-15 11:26:30
6603,Bread,2017-02-15 11:26:30
6604,Medialuna,2017-02-15 11:55:18
6604,Medialuna,2017-02-15 11:55:18
6604,Medialuna,2017-02-15 11:55:18
6604,Baguette,2017-02-15 11:55:18
6605,Hot chocolate,2017-02-15 12:00:27
6605,Coffee,2017-02-15 12:00:27
6605,Medialuna,2017-02-15 12:00:27
6605,Soup,2017-02-15 12:00:27
6605,Cake,2017-02-15 12:00:27
6606,Bread,2017-02-15 12:07:28
6606,Coffee,2017-02-15 12:07:28
6607,Bread,2017-02-15 12:28:50
6607,Medialuna,2017-02-15 12:28:50
6608,Vegan Feast,2017-02-15 12:29:17
6609,Sandwich,2017-02-15 12:44:07
6609,Truffles,2017-02-15 12:44:07
6610,Coffee,2017-02-15 13:06:51
6610,Toast,2017-02-15 13:06:51
6611,Soup,2017-02-15 13:22:48
6612,The Nomad,2017-02-15 13:25:01
6612,Coffee,2017-02-15 13:25:01
6612,Coffee,2017-02-15 13:25:01
6613,Sandwich,2017-02-15 13:46:20
6613,Juice,2017-02-15 13:46:20
6614,Soup,2017-02-15 14:11:28
6614,Soup,2017-02-15 14:11:28
6614,Cake,2017-02-15 14:11:28
6614,Cake,2017-02-15 14:11:28
6614,Tea,2017-02-15 14:11:28
6614,Tea,2017-02-15 14:11:28
6616,Bread,2017-02-15 14:16:26
6617,Baguette,2017-02-15 14:23:16
6617,Coffee,2017-02-15 14:23:16
6617,Coffee,2017-02-15 14:23:16
6617,Coffee,2017-02-15 14:23:16
6617,Salad,2017-02-15 14:23:16
6617,Art Tray,2017-02-15 14:23:16
6617,Alfajores,2017-02-15 14:23:16
6618,Coffee,2017-02-15 14:40:41
6618,Bread,2017-02-15 14:40:41
6619,Bread,2017-02-15 14:41:27
6620,Cake,2017-02-15 14:54:25
6621,Baguette,2017-02-15 14:56:10
6622,Hot chocolate,2017-02-15 15:24:42
6622,Alfajores,2017-02-15 15:24:42
6623,Coffee,2017-02-15 15:26:54
6623,Hot chocolate,2017-02-15 15:26:54
6623,Coffee,2017-02-15 15:26:54
6623,Medialuna,2017-02-15 15:26:54
6623,Jammie Dodgers,2017-02-15 15:26:54
6624,Coffee,2017-02-15 15:34:46
6624,Vegan mincepie,2017-02-15 15:34:46
6624,Pastry,2017-02-15 15:34:46
6625,Hot chocolate,2017-02-15 15:43:04
6625,Coffee,2017-02-15 15:43:04
6625,Alfajores,2017-02-15 15:43:04
6625,Cake,2017-02-15 15:43:04
6626,Brownie,2017-02-15 16:54:32
6627,Bread,2017-02-15 17:18:00
6628,Coffee,2017-02-16 09:08:10
6628,Bread,2017-02-16 09:08:10
6629,Bread,2017-02-16 09:20:51
6629,Cake,2017-02-16 09:20:51
6630,Cake,2017-02-16 09:58:05
6630,Coffee,2017-02-16 09:58:05
6631,Coffee,2017-02-16 10:02:17
6632,Farm House,2017-02-16 10:15:05
6633,Cookies,2017-02-16 10:27:30
6634,Brownie,2017-02-16 10:34:58
6635,Coffee,2017-02-16 10:39:28
6636,Baguette,2017-02-16 10:48:04
6637,Coffee,2017-02-16 10:55:25
6638,Medialuna,2017-02-16 11:23:06
6638,Alfajores,2017-02-16 11:23:06
6638,Hot chocolate,2017-02-16 11:23:06
6638,Hot chocolate,2017-02-16 11:23:06
6638,Bread,2017-02-16 11:23:06
6639,Pastry,2017-02-16 11:38:33
6639,Medialuna,2017-02-16 11:38:33
6639,Alfajores,2017-02-16 11:38:33
6639,Alfajores,2017-02-16 11:38:33
6639,Cake,2017-02-16 11:38:33
6640,Coffee,2017-02-16 11:55:22
6641,Hot chocolate,2017-02-16 12:02:19
6641,Coffee,2017-02-16 12:02:19
6641,Cake,2017-02-16 12:02:19
6641,Cookies,2017-02-16 12:02:19
6641,Spanish Brunch,2017-02-16 12:02:19
6641,Duck egg,2017-02-16 12:02:19
6642,Coffee,2017-02-16 12:05:31
6642,Pastry,2017-02-16 12:05:31
6643,Smoothies,2017-02-16 12:12:53
6643,Sandwich,2017-02-16 12:12:53
6643,Soup,2017-02-16 12:12:53
6644,Coffee,2017-02-16 12:19:11
6644,Juice,2017-02-16 12:19:11
6644,Jammie Dodgers,2017-02-16 12:19:11
6644,Chicken Stew,2017-02-16 12:19:11
6644,Tea,2017-02-16 12:19:11
6645,Hot chocolate,2017-02-16 12:20:55
6645,Juice,2017-02-16 12:20:55
6645,Hot chocolate,2017-02-16 12:20:55
6645,Toast,2017-02-16 12:20:55
6645,Chicken Stew,2017-02-16 12:20:55
6645,Tea,2017-02-16 12:20:55
6645,Tea,2017-02-16 12:20:55
6646,Coffee,2017-02-16 12:24:43
6647,Coffee,2017-02-16 12:33:00
6647,Coffee,2017-02-16 12:33:00
6647,Pastry,2017-02-16 12:33:00
6647,Pastry,2017-02-16 12:33:00
6648,Coffee,2017-02-16 12:45:14
6648,Coffee,2017-02-16 12:45:14
6648,Cookies,2017-02-16 12:45:14
6648,Cake,2017-02-16 12:45:14
6649,Coffee,2017-02-16 12:45:47
6650,Fudge,2017-02-16 12:47:55
6651,Coffee,2017-02-16 12:53:29
6651,Cake,2017-02-16 12:53:29
6651,Brownie,2017-02-16 12:53:29
6651,Alfajores,2017-02-16 12:53:29
6652,Cake,2017-02-16 12:54:35
6653,Tea,2017-02-16 13:02:33
6653,Tea,2017-02-16 13:02:33
6653,Soup,2017-02-16 13:02:33
6654,Hot chocolate,2017-02-16 13:30:23
6654,Sandwich,2017-02-16 13:30:23
6654,Sandwich,2017-02-16 13:30:23
6655,Afternoon with the baker,2017-02-16 14:10:19
6656,Soup,2017-02-16 14:10:53
6656,Soup,2017-02-16 14:10:53
6656,Tea,2017-02-16 14:10:53
6656,Truffles,2017-02-16 14:10:53
6657,Coffee,2017-02-16 14:12:21
6657,Coffee,2017-02-16 14:12:21
6657,Brownie,2017-02-16 14:12:21
6657,Cake,2017-02-16 14:12:21
6657,Sandwich,2017-02-16 14:12:21
6657,Sandwich,2017-02-16 14:12:21
6658,Cookies,2017-02-16 14:26:05
6659,Coffee,2017-02-16 14:27:41
6660,Coffee,2017-02-16 14:29:53
6660,Coffee,2017-02-16 14:29:53
6660,Juice,2017-02-16 14:29:53
6660,Extra Salami or Feta,2017-02-16 14:29:53
6660,Salad,2017-02-16 14:29:53
6660,Toast,2017-02-16 14:29:53
6661,Pastry,2017-02-16 14:40:32
6661,Coffee,2017-02-16 14:40:32
6661,Coffee,2017-02-16 14:40:32
6661,Muffin,2017-02-16 14:40:32
6661,Alfajores,2017-02-16 14:40:32
6662,Bread,2017-02-16 15:10:06
6663,Baguette,2017-02-16 15:19:18
6664,Afternoon with the baker,2017-02-16 15:21:44
6664,Brownie,2017-02-16 15:21:44
6664,Cookies,2017-02-16 15:21:44
6664,Cookies,2017-02-16 15:21:44
6665,Cookies,2017-02-16 15:26:01
6665,Farm House,2017-02-16 15:26:01
6666,Baguette,2017-02-16 15:28:40
6666,Cake,2017-02-16 15:28:40
6667,Cake,2017-02-16 15:34:09
6668,Bread,2017-02-16 15:45:08
6669,Coffee,2017-02-16 15:52:35
6670,Tea,2017-02-16 15:58:34
6670,Medialuna,2017-02-16 15:58:34
6671,Bread,2017-02-16 17:19:39
6672,Coffee,2017-02-17 08:14:03
6673,Bread,2017-02-17 09:23:02
6674,Coffee,2017-02-17 09:24:16
6674,Coffee,2017-02-17 09:24:16
6674,Pastry,2017-02-17 09:24:16
6674,Medialuna,2017-02-17 09:24:16
6675,Jammie Dodgers,2017-02-17 09:49:53
6675,Coffee,2017-02-17 09:49:53
6675,Bread,2017-02-17 09:49:53
6676,Coffee,2017-02-17 09:50:39
6677,Spanish Brunch,2017-02-17 09:54:05
6677,Tea,2017-02-17 09:54:05
6678,Coffee,2017-02-17 09:57:57
6678,Spanish Brunch,2017-02-17 09:57:57
6678,Bread,2017-02-17 09:57:57
6679,Tea,2017-02-17 10:38:10
6679,Coffee,2017-02-17 10:38:10
6679,Cookies,2017-02-17 10:38:10
6679,Cookies,2017-02-17 10:38:10
6680,Bread,2017-02-17 10:45:57
6680,Bread,2017-02-17 10:45:57
6681,Scandinavian,2017-02-17 10:50:03
6681,Baguette,2017-02-17 10:50:03
6682,Farm House,2017-02-17 10:50:16
6683,Bread,2017-02-17 11:02:14
6684,Cake,2017-02-17 11:05:21
6684,Cookies,2017-02-17 11:05:21
6684,Coffee,2017-02-17 11:05:21
6684,Coffee,2017-02-17 11:05:21
6685,Coffee,2017-02-17 11:08:25
6685,Tea,2017-02-17 11:08:25
6685,Scone,2017-02-17 11:08:25
6685,Bread,2017-02-17 11:08:25
6686,Coffee,2017-02-17 11:08:40
6687,Tea,2017-02-17 11:09:23
6687,Cake,2017-02-17 11:09:23
6688,Pastry,2017-02-17 11:11:27
6688,Coffee,2017-02-17 11:11:27
6688,Coffee,2017-02-17 11:11:27
6689,Farm House,2017-02-17 11:13:21
6690,Juice,2017-02-17 11:31:27
6690,Bread,2017-02-17 11:31:27
6690,Sandwich,2017-02-17 11:31:27
6690,Sandwich,2017-02-17 11:31:27
6690,Sandwich,2017-02-17 11:31:27
6690,Coke,2017-02-17 11:31:27
6691,Bread,2017-02-17 11:43:33
6691,Bread,2017-02-17 11:43:33
6691,Tea,2017-02-17 11:43:33
6691,Jammie Dodgers,2017-02-17 11:43:33
6691,Tiffin,2017-02-17 11:43:33
6692,Bread,2017-02-17 11:43:50
6692,Tea,2017-02-17 11:43:50
6693,Juice,2017-02-17 11:46:41
6693,Coffee,2017-02-17 11:46:41
6693,Coffee,2017-02-17 11:46:41
6693,Hot chocolate,2017-02-17 11:46:41
6693,Hot chocolate,2017-02-17 11:46:41
6693,Chocolates,2017-02-17 11:46:41
6693,Jammie Dodgers,2017-02-17 11:46:41
6694,Brownie,2017-02-17 11:49:18
6694,Pastry,2017-02-17 11:49:18
6694,Juice,2017-02-17 11:49:18
6694,Bread,2017-02-17 11:49:18
6694,Scone,2017-02-17 11:49:18
6695,Cake,2017-02-17 11:58:28
6695,Muffin,2017-02-17 11:58:28
6696,Brownie,2017-02-17 11:59:25
6696,Sandwich,2017-02-17 11:59:25
6696,Baguette,2017-02-17 11:59:25
6697,Coffee,2017-02-17 12:09:01
6698,Coffee,2017-02-17 12:33:14
6698,Sandwich,2017-02-17 12:33:14
6698,Sandwich,2017-02-17 12:33:14
6699,Coffee,2017-02-17 12:38:04
6699,Toast,2017-02-17 12:38:04
6700,Pastry,2017-02-17 13:06:30
6701,Tiffin,2017-02-17 13:08:20
6701,Sandwich,2017-02-17 13:08:20
6702,Muffin,2017-02-17 13:09:38
6703,Bread,2017-02-17 13:09:56
6704,Bread,2017-02-17 13:10:22
6705,Chicken Stew,2017-02-17 13:13:38
6705,Scone,2017-02-17 13:13:38
6705,Brownie,2017-02-17 13:13:38
6705,Medialuna,2017-02-17 13:13:38
6706,Scone,2017-02-17 13:14:15
6707,Sandwich,2017-02-17 13:16:24
6707,Soup,2017-02-17 13:16:24
6707,Coffee,2017-02-17 13:16:24
6708,Scandinavian,2017-02-17 13:22:16
6708,Bread,2017-02-17 13:22:16
6709,Chicken Stew,2017-02-17 13:27:44
6709,Tea,2017-02-17 13:27:44
6710,Cake,2017-02-17 13:31:44
6710,Coffee,2017-02-17 13:31:44
6710,Coffee,2017-02-17 13:31:44
6710,Sandwich,2017-02-17 13:31:44
6710,Sandwich,2017-02-17 13:31:44
6711,Bread,2017-02-17 13:41:33
6712,Bread,2017-02-17 13:56:37
6712,Scone,2017-02-17 13:56:37
6713,Sandwich,2017-02-17 14:04:25
6713,Tea,2017-02-17 14:04:25
6713,Tea,2017-02-17 14:04:25
6714,Cake,2017-02-17 14:12:58
6714,Tiffin,2017-02-17 14:12:58
6715,Baguette,2017-02-17 14:16:41
6715,Scandinavian,2017-02-17 14:16:41
6716,Coffee,2017-02-17 14:18:20
6716,Coffee,2017-02-17 14:18:20
6716,Coffee,2017-02-17 14:18:20
6716,Tea,2017-02-17 14:18:20
6716,Coke,2017-02-17 14:18:20
6716,Tiffin,2017-02-17 14:18:20
6716,Medialuna,2017-02-17 14:18:20
6716,Bread,2017-02-17 14:18:20
6716,Soup,2017-02-17 14:18:20
6716,Chicken Stew,2017-02-17 14:18:20
6716,Sandwich,2017-02-17 14:18:20
6717,Coffee,2017-02-17 14:19:21
6717,Bread,2017-02-17 14:19:21
6718,Hot chocolate,2017-02-17 14:27:38
6718,Bread,2017-02-17 14:27:38
6718,Muffin,2017-02-17 14:27:38
6719,Coffee,2017-02-17 14:32:04
6719,Scone,2017-02-17 14:32:04
6720,Coffee,2017-02-17 14:33:50
6720,Hot chocolate,2017-02-17 14:33:50
6721,Tea,2017-02-17 14:36:12
6721,Coffee,2017-02-17 14:36:12
6722,Muffin,2017-02-17 14:42:18
6723,Sandwich,2017-02-17 14:45:07
6723,Sandwich,2017-02-17 14:45:07
6723,Sandwich,2017-02-17 14:45:07
6723,Coke,2017-02-17 14:45:07
6723,Truffles,2017-02-17 14:45:07
6723,Coffee,2017-02-17 14:45:07
6724,Baguette,2017-02-17 14:46:15
6725,Bread,2017-02-17 15:32:55
6725,Medialuna,2017-02-17 15:32:55
6725,Brownie,2017-02-17 15:32:55
6725,Truffles,2017-02-17 15:32:55
6726,Coffee,2017-02-17 15:42:33
6726,Coffee,2017-02-17 15:42:33
6726,Mineral water,2017-02-17 15:42:33
6726,Hot chocolate,2017-02-17 15:42:33
6726,Alfajores,2017-02-17 15:42:33
6727,Cake,2017-02-17 15:45:16
6727,Mineral water,2017-02-17 15:45:16
6727,Coffee,2017-02-17 15:45:16
6727,Sandwich,2017-02-17 15:45:16
6728,Coffee,2017-02-17 16:04:30
6728,Jammie Dodgers,2017-02-17 16:04:30
6729,Coffee,2017-02-17 16:32:40
6730,Bread,2017-02-17 16:38:06
6730,Bread,2017-02-17 16:38:06
6730,Coffee,2017-02-17 16:38:06
6730,Coffee,2017-02-17 16:38:06
6730,Tea,2017-02-17 16:38:06
6730,Brownie,2017-02-17 16:38:06
6730,Bread,2017-02-17 16:38:06
6730,Alfajores,2017-02-17 16:38:06
6731,Scone,2017-02-17 16:46:25
6731,Bread,2017-02-17 16:46:25
6731,Tea,2017-02-17 16:46:25
6731,Coffee,2017-02-17 16:46:25
6732,Cake,2017-02-17 16:51:09
6733,Cake,2017-02-17 17:01:03
6733,Bread,2017-02-17 17:01:03
6734,Muffin,2017-02-17 17:08:21
6734,Scone,2017-02-17 17:08:21
6734,Cake,2017-02-17 17:08:21
6734,Tea,2017-02-17 17:08:21
6734,Tea,2017-02-17 17:08:21
6734,Tea,2017-02-17 17:08:21
6735,Baguette,2017-02-18 08:36:52
6736,Bread,2017-02-18 08:49:09
6737,Bread,2017-02-18 08:54:12
6737,Pastry,2017-02-18 08:54:12
6739,Medialuna,2017-02-18 09:06:18
6739,Tea,2017-02-18 09:06:18
6740,Coffee,2017-02-18 09:08:51
6740,Tea,2017-02-18 09:08:51
6741,Bread,2017-02-18 09:20:44
6742,Scone,2017-02-18 09:25:03
6742,Fudge,2017-02-18 09:25:03
6743,Cake,2017-02-18 09:26:55
6743,Chocolates,2017-02-18 09:26:55
6744,Coffee,2017-02-18 09:27:25
6745,Bread,2017-02-18 09:29:34
6745,Pastry,2017-02-18 09:29:34
6746,Baguette,2017-02-18 09:41:24
6747,Bread,2017-02-18 09:44:21
6747,Sandwich,2017-02-18 09:44:21
6748,Sandwich,2017-02-18 09:46:04
6748,Tea,2017-02-18 09:46:04
6748,Coffee,2017-02-18 09:46:04
6749,Bread,2017-02-18 09:52:02
6749,Baguette,2017-02-18 09:52:02
6750,Medialuna,2017-02-18 09:53:14
6750,Medialuna,2017-02-18 09:53:14
6751,Scone,2017-02-18 09:57:13
6751,Bread,2017-02-18 09:57:13
6751,Nomad bag,2017-02-18 09:57:13
6751,Coffee,2017-02-18 09:57:13
6752,Coffee,2017-02-18 10:13:26
6753,Bread,2017-02-18 10:16:29
6754,Coffee,2017-02-18 10:19:15
6754,Coffee,2017-02-18 10:19:15
6754,Pastry,2017-02-18 10:19:15
6755,Bread,2017-02-18 10:30:02
6756,Scandinavian,2017-02-18 10:31:47
6756,Cake,2017-02-18 10:31:47
6756,Bread,2017-02-18 10:31:47
6756,Scandinavian,2017-02-18 10:31:47
6757,Bread,2017-02-18 10:36:15
6757,Bread,2017-02-18 10:36:15
6758,Bread,2017-02-18 10:38:11
6759,Coffee,2017-02-18 10:39:30
6760,Bread,2017-02-18 10:40:49
6760,Tea,2017-02-18 10:40:49
6761,Bread,2017-02-18 10:45:04
6761,Tea,2017-02-18 10:45:04
6762,Tea,2017-02-18 10:47:13
6763,Tea,2017-02-18 10:47:50
6764,Scandinavian,2017-02-18 10:49:33
6765,Coffee,2017-02-18 10:54:46
6766,Bread,2017-02-18 10:56:52
6767,Coffee,2017-02-18 10:58:43
6769,Coffee,2017-02-18 11:03:32
6769,Coffee,2017-02-18 11:03:32
6769,Juice,2017-02-18 11:03:32
6769,Spanish Brunch,2017-02-18 11:03:32
6769,Alfajores,2017-02-18 11:03:32
6770,Sandwich,2017-02-18 11:04:36
6771,Eggs,2017-02-18 11:06:13
6771,Juice,2017-02-18 11:06:13
6771,Coffee,2017-02-18 11:06:13
6771,Jammie Dodgers,2017-02-18 11:06:13
6772,Bread,2017-02-18 11:07:25
6773,Pastry,2017-02-18 11:08:42
6773,Pastry,2017-02-18 11:08:42
6773,Bread,2017-02-18 11:08:42
6774,Coffee,2017-02-18 11:09:08
6775,Coffee,2017-02-18 11:14:38
6775,Medialuna,2017-02-18 11:14:38
6775,Bread,2017-02-18 11:14:38
6775,Eggs,2017-02-18 11:14:38
6776,Bread,2017-02-18 11:16:55
6776,Bread,2017-02-18 11:16:55
6776,Pastry,2017-02-18 11:16:55
6777,Jam,2017-02-18 11:18:26
6778,Bread,2017-02-18 11:21:38
6778,Tea,2017-02-18 11:21:38
6778,Brownie,2017-02-18 11:21:38
6778,Jammie Dodgers,2017-02-18 11:21:38
6778,Spanish Brunch,2017-02-18 11:21:38
6778,Toast,2017-02-18 11:21:38
6778,Cake,2017-02-18 11:21:38
6779,Bread,2017-02-18 11:23:07
6779,Bread,2017-02-18 11:23:07
6779,Brownie,2017-02-18 11:23:07
6779,Pastry,2017-02-18 11:23:07
6780,Bread,2017-02-18 11:30:34
6781,Coffee,2017-02-18 11:33:49
6782,Coffee,2017-02-18 11:35:46
6782,Coffee,2017-02-18 11:35:46
6783,Bread,2017-02-18 11:49:25
6783,Scandinavian,2017-02-18 11:49:25
6784,Bread,2017-02-18 11:49:55
6784,Coffee,2017-02-18 11:49:55
6784,Coffee,2017-02-18 11:49:55
6785,Farm House,2017-02-18 11:51:31
6785,Bread,2017-02-18 11:51:31
6785,Coffee,2017-02-18 11:51:31
6785,Toast,2017-02-18 11:51:31
6786,Afternoon with the baker,2017-02-18 12:07:36
6787,Coffee,2017-02-18 12:10:27
6787,Coffee,2017-02-18 12:10:27
6787,Jammie Dodgers,2017-02-18 12:10:27
6787,Alfajores,2017-02-18 12:10:27
6787,Juice,2017-02-18 12:10:27
6788,Hot chocolate,2017-02-18 12:17:57
6788,Bread,2017-02-18 12:17:57
